time,raw_fx,raw_fy,raw_fz,corrected_fx,corrected_fy,corrected_fz,contact_force,target_force,force_xy_norm,v_des_x,v_des_y,v_x,v_y,z_dot,x,y,z,x_d,y_d,z_d,z_offset,f_z
0.362000,1.731818,0.528844,-2.232987,0.761683,0.206597,-2.613425,2.613425,3.000000,0.789204,0.000000,0.000000,0.007863,-0.001079,0.024532,0.299547,-0.014728,0.433708,0.297647,-0.014500,0.425890,-0.002020,-0.348882
0.372000,1.684904,0.524072,-2.242864,0.714768,0.201825,-2.623302,2.623302,3.000000,0.742716,0.000000,0.000000,0.008298,-0.000515,0.024617,0.299629,-0.014735,0.433957,0.297647,-0.014500,0.425890,-0.002020,-0.354100
0.382000,1.688647,0.543998,-2.312638,0.718512,0.221752,-2.693076,2.693076,3.000000,0.751953,0.000000,0.000000,0.009003,-0.001067,0.026233,0.299715,-0.014746,0.434224,0.297647,-0.014500,0.425890,-0.002020,-0.372599
0.392000,1.696370,0.536903,-2.324021,0.726234,0.214657,-2.704459,2.704459,3.000000,0.757294,0.000000,0.000000,0.009142,-0.001269,0.028280,0.299805,-0.014759,0.434502,0.297647,-0.014500,0.425890,-0.002020,-0.394984
0.402000,1.730639,0.527131,-2.319605,0.760503,0.204884,-2.700043,2.700043,3.000000,0.787618,0.000000,0.000000,0.009212,-0.000675,0.028760,0.299898,-0.014769,0.434789,0.297647,-0.014500,0.425890,-0.002020,-0.404217
0.412000,1.783856,0.544193,-2.343242,0.813720,0.221947,-2.723680,2.723680,3.000000,0.843446,0.000000,0.000000,0.009427,-0.001501,0.029511,0.299991,-0.014783,0.435080,0.297647,-0.014500,0.425890,-0.002020,-0.415826
0.422000,1.788383,0.589523,-2.343158,0.818247,0.267277,-2.723596,2.723596,3.000000,0.860793,0.000000,0.000000,0.009149,-0.001084,0.029504,0.300086,-0.014794,0.435379,0.297647,-0.014500,0.425890,-0.002020,-0.421157
0.432000,1.729813,0.629299,-2.345987,0.759678,0.307052,-2.726425,2.726425,3.000000,0.819385,0.000000,0.000000,0.009055,-0.001238,0.028568,0.300176,-0.014807,0.435663,0.297647,-0.014500,0.425890,-0.002020,-0.418319
0.442000,1.810288,0.692050,-2.402147,0.840153,0.369804,-2.782585,2.782585,3.000000,0.917939,0.000000,0.000000,0.008995,-0.001292,0.028961,0.300267,-0.014819,0.435951,0.297647,-0.014500,0.425890,-0.002020,-0.426849
0.452000,1.801008,0.727492,-2.375388,0.830872,0.405246,-2.755825,2.755825,3.000000,0.924431,0.000000,0.000000,0.007917,-0.001245,0.026228,0.300350,-0.014831,0.436217,0.297647,-0.014500,0.425890,-0.002020,-0.408452
0.462000,1.862523,0.768738,-2.343549,0.892388,0.446492,-2.723986,2.723986,3.000000,0.997853,0.000000,0.000000,0.007228,-0.000703,0.025271,0.300426,-0.014841,0.436475,0.297647,-0.014500,0.425890,-0.002020,-0.404975
0.472000,2.272749,0.787477,-2.453472,1.302614,0.465231,-2.833910,2.833910,3.000000,1.383200,0.004709,0.001682,0.006095,-0.001139,0.027805,0.300489,-0.014850,0.436758,0.297693,-0.014480,0.425890,-0.002020,-0.431567
0.482000,2.169631,0.844338,-2.479841,1.199496,0.522092,-2.860279,2.860279,3.000000,1.308193,0.004585,0.001995,0.006122,-0.000548,0.024940,0.300550,-0.014856,0.437022,0.297740,-0.014463,0.425890,-0.002020,-0.412008
0.492000,1.498543,0.899952,-2.356827,0.528408,0.577706,-2.737265,2.737265,3.000000,0.782917,0.000000,0.000000,0.006537,-0.001125,0.024139,0.300616,-0.014865,0.437268,0.297762,-0.014451,0.425890,-0.002020,-0.409626
0.503000,1.119566,0.949041,-2.408161,0.149430,0.626795,-2.788599,2.788599,3.000000,0.644361,0.000000,0.000000,0.006312,-0.000413,0.023395,0.300688,-0.014873,0.437528,0.297762,-0.014451,0.425890,-0.002020,-0.408004
0.513000,1.120280,0.918536,-2.414738,0.150145,0.596290,-2.795176,2.795176,3.000000,0.614902,0.000000,0.000000,0.006023,-0.000656,0.023211,0.300749,-0.014879,0.437766,0.297762,-0.014451,0.425890,-0.002020,-0.410722
0.523000,1.367026,0.921567,-2.389503,0.396890,0.599321,-2.769941,2.769941,3.000000,0.718824,0.000000,0.000000,0.004868,-0.000383,0.024043,0.300801,-0.014885,0.438000,0.297762,-0.014451,0.425890,-0.002020,-0.421991
0.533000,1.654325,0.881567,-2.498639,0.684190,0.559320,-2.879077,2.879077,3.000000,0.883716,0.000000,0.000000,0.005234,-0.000679,0.024236,0.300851,-0.014894,0.438246,0.297762,-0.014451,0.425890,-0.002020,-0.428060
0.543000,1.735806,0.852230,-2.482476,0.765670,0.529984,-2.862914,2.862914,3.000000,0.931200,0.000000,0.000000,0.004646,-0.000764,0.023511,0.300899,-0.014901,0.438479,0.297762,-0.014451,0.425890,-0.002020,-0.426103
0.553000,1.555737,0.835635,-2.400385,0.585601,0.513389,-2.780822,2.780822,3.000000,0.778779,0.000000,0.000000,0.005266,-0.001201,0.022909,0.300951,-0.014908,0.438712,0.297762,-0.014451,0.425890,-0.002020,-0.425195
0.563000,1.226607,0.881700,-2.312219,0.256471,0.559454,-2.692657,2.692657,3.000000,0.615440,0.000000,0.000000,0.005564,-0.000422,0.022126,0.301007,-0.014913,0.438939,0.297762,-0.014451,0.425890,-0.002020,-0.422633
0.573000,1.321857,0.864084,-2.362004,0.351722,0.541838,-2.742442,2.742442,3.000000,0.645985,0.000000,0.000000,0.006044,-0.000520,0.023635,0.301064,-0.014921,0.439173,0.297762,-0.014451,0.425890,-0.002020,-0.439652
0.583000,1.245142,0.871756,-2.397423,0.275007,0.549510,-2.777860,2.777860,3.000000,0.614484,0.000000,0.000000,0.005800,-0.000525,0.022623,0.301124,-0.014927,0.439403,0.297762,-0.014451,0.425890,-0.002020,-0.435199
0.593000,1.100015,0.908176,-2.384130,0.129879,0.585930,-2.764568,2.764568,3.000000,0.600152,0.000000,0.000000,0.006683,-0.000935,0.023729,0.301189,-0.014937,0.439634,0.297762,-0.014451,0.425890,-0.002020,-0.448749
0.603000,1.237654,0.882794,-2.441559,0.267518,0.560548,-2.821997,2.821997,3.000000,0.621112,0.000000,0.000000,0.006635,-0.000931,0.024549,0.301257,-0.014946,0.439880,0.297762,-0.014451,0.425890,-0.002020,-0.460129
0.613000,1.263480,0.870170,-2.460687,0.293344,0.547923,-2.841125,2.841125,3.000000,0.621507,0.000000,0.000000,0.007179,-0.001020,0.024910,0.301329,-0.014955,0.440124,0.297762,-0.014451,0.425890,-0.002020,-0.467582
0.623000,1.182471,0.912026,-2.445412,0.212335,0.589780,-2.825850,2.825850,3.000000,0.626838,0.000000,0.000000,0.007179,-0.000964,0.024258,0.301403,-0.014964,0.440369,0.297762,-0.014451,0.425890,-0.002020,-0.466465
0.633000,1.152032,0.906490,-2.357077,0.181897,0.584244,-2.737515,2.737515,3.000000,0.611905,0.000000,0.000000,0.008158,-0.000693,0.025023,0.301480,-0.014972,0.440619,0.297762,-0.014451,0.425890,-0.002020,-0.477452
0.643000,1.167181,0.882025,-2.337636,0.197046,0.559779,-2.718074,2.718074,3.000000,0.593447,0.000000,0.000000,0.007870,-0.000758,0.025712,0.301559,-0.014980,0.440873,0.297762,-0.014451,0.425890,-0.002020,-0.487868
0.653000,1.266124,0.894940,-2.232967,0.295988,0.572694,-2.613405,2.613405,3.000000,0.644661,0.000000,0.000000,0.008035,-0.001110,0.025933,0.301638,-0.014991,0.441129,0.297762,-0.014451,0.425890,-0.002020,-0.494354
0.663000,1.298946,0.867352,-2.068438,0.328810,0.545106,-2.448876,2.448876,3.000000,0.636598,0.000000,0.000000,0.007813,-0.001023,0.026449,0.301716,-0.015001,0.441383,0.297762,-0.014451,0.425890,-0.002020,-0.503315
0.673000,1.394601,0.841806,-1.896234,0.424465,0.519560,-2.276672,2.276672,3.000000,0.670905,0.000000,0.000000,0.007716,-0.000665,0.025314,0.301794,-0.015008,0.441635,0.297762,-0.014451,0.425890,-0.002020,-0.498206
0.683000,1.391067,0.839219,-1.729336,0.420931,0.516973,-2.109774,2.109774,3.000000,0.666667,0.000000,0.000000,0.007663,-0.001069,0.024753,0.301871,-0.015019,0.441884,0.297762,-0.014451,0.425890,-0.002020,-0.497928
0.693000,1.414068,0.816647,-1.568291,0.443933,0.494401,-1.948729,1.948729,3.000000,0.664461,0.000000,0.000000,0.006994,-0.000493,0.022479,0.301942,-0.015027,0.442115,0.297762,-0.014451,0.425830,-0.002080,-0.483873
0.703000,1.389615,0.803047,-1.435544,0.419479,0.480800,-1.815982,1.815982,3.000000,0.638069,0.000000,0.000000,0.006898,-0.000705,0.022060,0.302010,-0.015034,0.442338,0.297762,-0.014451,0.425630,-0.002280,-0.487931
0.713000,1.369641,0.837832,-1.416514,0.399506,0.515586,-1.796952,1.796952,3.000000,0.652253,0.000000,0.000000,0.006273,-0.000036,0.020782,0.302074,-0.015040,0.442546,0.297762,-0.014451,0.425430,-0.002480,-0.484441
0.723000,1.314058,0.809330,-1.395165,0.343922,0.487084,-1.775603,1.775603,3.000000,0.596266,0.000000,0.000000,0.005781,-0.001005,0.019622,0.302134,-0.015050,0.442745,0.297762,-0.014451,0.425230,-0.002680,-0.481767
0.733000,1.332130,0.787863,-1.457200,0.361994,0.465617,-1.837638,1.837638,3.000000,0.589779,0.000000,0.000000,0.005395,-0.000652,0.018797,0.302191,-0.015057,0.442935,0.297762,-0.014451,0.425030,-0.002880,-0.481793
0.743000,1.331735,0.814630,-1.403403,0.361599,0.492384,-1.783840,1.783840,3.000000,0.610898,0.000000,0.000000,0.005129,-0.001182,0.017411,0.302244,-0.015063,0.443105,0.297762,-0.014451,0.424830,-0.003080,-0.476703
0.753000,1.295339,0.832386,-1.376220,0.325203,0.510140,-1.756658,1.756658,3.000000,0.604979,0.000000,0.000000,0.004963,-0.000846,0.016282,0.302295,-0.015069,0.443274,0.297762,-0.014451,0.424630,-0.003280,-0.473746
